Continent,Country,Province-eng,Province-chi,Town-eng,Town-chi,Source
North America,United States 美國,Illinois,,Woodstock,蔚士鐸,"Dictionary, 1913"
North America,United States 美國,Indiana,,Washington,嘩盛頓,"Dictionary, 1913"
North America,United States 美國,Kansas,,Wellington,和令頓,"Dictionary, 1913"
North America,United States 美國,Kansas,,Wichita,云治且地,"Dictionary, 1913"
North America,United States 美國,Kansas,,Winfield,云夫路,"Dictionary, 1913"
North America,United States 美國,Kansas,,Wyandotte,懷也都齒,"Dictionary, 1913"
North America,United States 美國,Kansas,,Waltham,和列添,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Weymouth,畏貌士,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Worchester,和且市打,"Dictionary, 1913"
North America,United States 美國,Massachusetts,,Winona,云暖汝,"Dictionary, 1913"
North America,United States 美國,New Jersey,,Woodbury,蔚卜利,"Dictionary, 1913"
North America,United States 美國,New York,,Warsaw,嘩所,"Dictionary, 1913"
North America,United States 美國,New York,,Watertown,嘩打創,"Dictionary, 1913"
North America,United States 美國,North Carolina,,Wilmington,和明頓,"Dictionary, 1913"
North America,United States 美國,Ohio,,Warren,嘩倫,"Dictionary, 1913"
North America,United States 美國,Ohio,,Wooster,和市打,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Washington,嘩盛頓,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Winchester,云且市打,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Wilkesbarre,獲市把利,"Dictionary, 1913"
North America,United States 美國,Pennsylvania,,Williamsport,委炎市砵,"Dictionary, 1913"
North America,United States 美國,Texas,,Waco,委哥,"Dictionary, 1913"
North America,United States 美國,Virginia,,Wheeling,許令,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,Watertown,嘩打創,"Dictionary, 1913"
North America,United States 美國,Wisconsin,,Wansan,彎善,"Dictionary, 1913"
North America,United States 美國,District of Columbia,,Washington,嘩盛頓,"Dictionary, 1913"
North America,United States 美國,Washington,,Yakima,益啓美,"Dictionary, 1913"
North America,United States 美國,California,,Yreka,懷利架,"Dictionary, 1913"
North America,United States 美國,Dakota,,Yankton,衍頓,"Dictionary, 1913"
North America,United States 美國,Kansas,,Yates Centre,益先打,"Dictionary, 1913"
North America,United States 美國,Maine,,York,約,"Dictionary, 1913"
